GISJOIN,Shape_Area,fld_area,perc_fld_area
G24051002706003,341558.8875310001,9105.9804688,0.0266600600986368
G24051002706006,182550.05157799996,8538.059570300002,0.0467710608487659
G24051002708011,168339.738509,2671.6008644999997,0.0158702923514234
G24051002708013,188414.239854,8705.9898681,0.046206644863181
G24051002708023,209215.091553,7482.993240399999,0.0357669859514142
G24051002708024,270875.12859000004,8945.5,0.0330244420983368
G24051002708031,1105454.8046799998,133091.27264199997,0.1203950374800952
G24051002708032,560876.0742220001,41475.1005859,0.0739469955879839
G24051002708041,207303.25690399995,5862.850097699999,0.0282815146527824
G24051002708042,146058.67981699997,2398.6499023,0.0164225084418489
G24051002708051,212026.023184,5037.5498047,0.0237591109291727
G24051002708052,246895.06732000003,12180.209961,0.0493335492410355
G24051002709011,248172.881199,20222.5,0.0814855350121207
G24051002709021,536824.32147,66823.6015625,0.1244794598342996
G24051002709022,314715.873327,15776.0,0.0501277543875526
G24051002709031,616109.225029,20741.8007813,0.0336657851216619
G24051002711021,767161.650987,33152.8360458,0.0432149286961188
G24051002712004,829417.2652419999,22300.669117,0.0268871532478809
G24051002712006,1013082.44886,7490.879882800001,0.0073941463414249
G24051002713001,1591249.76066,37113.994812,0.0233238022902239
G24051002713002,430091.8600360001,27951.0221472,0.0649884937251786
G24051002714002,739378.4924679997,25992.1203698,0.0351540119635342
G24051002714003,466621.9888570001,33935.4134141,0.0727257056557181
G24051002715011,1032882.02987,290546.08286400005,0.2812964834915064
G24051002715012,759221.6975869999,15391.332653,0.0202725142101675
G24051002715013,635886.939826,16455.4965348,0.0258780224976829
G24051002715014,627030.66477,17961.4902344,0.0286453139273314
G24051002715015,591600.3322470001,40762.7528235,0.0689025184767493
G24051002715031,744432.4806099999,135043.8318482,0.1814050775129303
G24051002719001,383000.4880480001,5613.5,0.0146566392868316
G24051002720032,323143.455972,85558.1308594,0.2647682609014787
G24051002720033,351268.831351,24840.3300018,0.0707160094627885
G24051002720034,664446.087381,86544.0393067,0.1302499043192872
G24051002720035,273703.453775,8495.119873,0.0310376787571832
G24051002720042,500960.77979000006,21339.6392212,0.0425974249523993
G24051002720052,278316.184272,8616.4498291,0.0309592122773539
G24051002720053,358559.698447,33197.9697266,0.0925870081617862
G24051002801021,1661700.67153,29954.049194399995,0.0180261401512343
G24051002802002,896047.576456,185.0070038,0.0002064700677298
G24051002802004,364279.5893900001,5085.475219700001,0.0139603627757893
G24051002803011,1380276.9124600005,122911.1699219,0.0890481966425428
G24051002803012,765699.889661,50411.541233,0.0658372058213549
