GISJOIN,pop1990,hhsize1990,mhi1990,coastdist,cbddist,hhtrans1994,salesprice1994,salespricesf1994
G24000307013004008,108,3.483870968,46731,8062.520405,43349.02507,,,
G24000307013004009,101,2.885714286,46731,5569.087199,45617.18552,,,
G24000307013004013,810,2.765613914,46731,8598.979112,47105.75672,,,
G24000307013004014,19,2.714285714,46731,9926.304704,46146.99742,,,
G24000307013004015,132,3.771428571,46731,8176.586656,45090.63736,,,
G24000307013004016,35,3.181818182,46731,8860.899495,45332.60655,,,
G24000307013004017,62,2.678190717,46731,8089.915808,44571.29389,1,166900,85.98660484
G24000307013004018,19,2.714263473,46731,7740.968252,43911.57651,,,
G24000307013004024,68,3.22148143,46731,9820.14188,46664.19745,,,
G24000307013004025,20,2.857142857,46731,11294.15475,47985.52444,,,
G24000307013004027,58,2.416666667,46731,7602.063008,48576.93694,1,140000,125
G24000307014001000,141,3.107761494,51509,296.3817521,43964.19899,,,
G24000307014001004,76,3.8,51509,973.9374949,45014.76411,,,
G24000307014001014,44,3.142857143,51509,1724.779679,45126.1559,,,
G24000307014001017,75,2.453961753,51509,38.80695772,47827.98088,1,9e+05,115.4438173
G24000307014001021,40,2.592650503,51509,385.520806,47042.48332,,,
G24000307014001022,27,2.621621622,51509,213.6057374,48990.28842,,,
G24000307014001029,105,2.37802002,51509,8.058080684,49777.8512,1,180000,91.27789047
G24000307014001030,86,3.307692308,51509,136.5418948,49910.89442,,,
G24000307014001031,56,2.947368421,51509,180.6667191,50171.75191,1,125000,83.11170213
G24000307014001032,49,2.999786239,51509,46.95148666,49950.91745,,,
G24000307014001033,8,2,51509,271.4633916,50019.34396,,,
G24000307014001035,2,3,51509,275.2240666,49921.05418,,,
G24000307014001036,31,2.666666667,51509,124.9104108,50473.01199,,,
G24000307014001038,178,2.764684117,51509,145.1065368,50445.61322,3,144900,105.3052326
G24000307014001039,22,2.916666667,51509,298.7010296,50092.75519,,,
G24000307014001041,25,2.666666667,51509,81.69896062,50952.43919,,,
G24000307014002001,10,2.6,49531,1490.080169,42201.4049,,,
G24000307014002004,9,2.6,49531,1987.698166,41766.44297,,,
G24000307014002006,6,2.6,49531,1920.981543,42168.84563,,,
G24000307014002013,69,2.739726027,49531,3552.237738,43410.36674,1,390000,116.3484487
G24000307014002014,92,3.114285714,49531,2614.482218,43351.20445,,,
G24000307014002015,17,3.114285714,49531,2251.351856,43982.60021,2,160200,128.0774097
G24000307014002016,23,2.739726027,49531,3033.389766,44144.24751,,,
G24000307014002017,44,2.739726027,49531,3858.275008,44388.75313,4,285382.5,112.8695798
G24000307014002018,65,2.739726027,49531,2739.312878,44832.44765,,,
G24000307014002019,186,3.351911073,49531,3261.311991,46004.63191,,,
G24000307014002020,223,3.214338533,49531,3112.024419,47448.35649,1,88000,39.81900452
G24000307014002021,8,2.666666667,49531,1432.25869,47433.60835,,,
G24000307014002022,55,3.214308537,49531,3272.203842,47929.30761,1,290000,97.08737864
G24000307014002024,33,3.666666667,49531,2086.174376,48515.01052,1,366000,94.0874036
G24000307014002027,97,2.852941176,49531,2039.779244,49733.91847,,,
G24000307014002028,36,3.214296908,49531,2636.597923,48258.64893,2,364500,100.9540295
G24000307014002029,8,3.214288268,49531,2859.827695,48012.09932,,,
G24000307014002030,9,3.214294124,49531,3898.609855,49115.03203,,,
G24000307014002031,111,3.214317251,49531,4438.750914,48831.38647,,,
G24000307014002033,97,3.166666667,49531,3794.510298,50496.00447,1,3e+05,105.969622
G24000307014002034,70,3.043478261,49531,3284.331586,50200.42914,,,
G24000307014002037,6,6,49531,2973.202435,51758.09273,,,
G24000307014002038,47,3.357142857,49531,4142.569094,52009.65446,,,
G24000307014002040,74,3.166666667,49531,4494.625596,51161.84289,1,140000,35.22012579
G24000307014002041,1,2.6,49531,1877.068127,41565.52729,,,
G24000307021001007,478,2.863776392,54695,288.7048955,25144.27198,7,173200,125.8458647
G24000307021001008,41,3.416666667,54695,157.7247269,24912.55073,,,
G24000307021001009,92,3.285714286,54695,526.1047144,25111.75818,1,147500,146.3293651
G24000307021001010,23,2.875,54695,106.40156,25085.25337,,,
G24000307021001011,52,3.25,54695,172.4678292,24875.90989,2,143500,94.4168747
G24000307021001012,42,3,54695,148.9792656,24999.74471,,,
G24000307021001013,104,2.736842105,54695,326.280293,25046.38907,1,145000,143.8492063
G24000307021001014,73,2.92,54695,154.3616619,24492.26695,1,105000,121.5277778
G24000307021001015,103,3.433333333,54695,112.7597576,24395.1612,1,90000,44.7538538
G24000307021001016,416,2.915006987,54695,754.4361895,24818.07113,7,137900,120.233463
G24000307021001017,78,2.689655172,54695,224.9343417,24183.98164,,,
G24000307021001019,72,2.769230769,54695,263.1106962,24576.68953,3,135900,105.2631579
G24000307021001025,55,2.894736842,54695,280.0059821,24162.48683,,,
G24000307021001027,57,3,54695,278.5541247,24541.51531,,,
G24000307021001028,52,2.907407407,54695,268.0208844,24290.12924,,,
G24000307021001029,59,2.907383981,54695,36.19213335,24030.98497,1,585000,186.0687023
G24000307021001030,86,2.878566581,54695,49.05647835,24002.92113,2,139950,118.4473304
G24000307021001031,248,2.749327548,54695,646.8082988,24250.57072,2,218750,111.5733578
G24000307021001032,158,2.883652672,54695,1201.26532,25084.11651,,,
G24000307021001033,41,2.866091581,54695,1502.917821,25438.14636,,,
G24000307021001034,33,2.15101641,54695,35.75092014,24422.62028,,,
G24000307021001035,77,2.961538462,54695,141.6859283,24060.95109,2,139100,123.9906571
G24000307021001036,48,3.428571429,54695,2055.973726,25962.82168,,,
G24000307021001041,71,2.243243243,54695,1326.907958,25601.29848,1,135000,131.3229572
G24000307021001042,12,2.243243243,54695,1561.46319,26054.51273,1,139900,130.5037313
G24000307021002001,389,2.585090272,59905,205.4886084,27363.18941,9,140000,111.5844156
G24000307021002005,13,2.747958769,59905,238.481285,26975.93999,,,
G24000307021002006,7,2.806422991,59905,304.4029818,27001.13891,2,117500,110.4341443
G24000307021002007,14,2,59905,241.5067256,27090.62715,,,
G24000307021002010,13,2.6,59905,254.8546043,27502.57141,1,147500,104.0197461
G24000307021002011,21,4.2,59905,208.4724792,27717.25534,,,
G24000307021002012,39,2.596463618,59905,372.1097218,26936.6019,,,
G24000307021002013,4,4,59905,293.5518959,27698.9347,,,
G24000307021002014,109,3.023809524,59905,1012.754484,27410.4055,1,270000,114.4552777
G24000307021002017,18,3.023809524,59905,1693.065488,27554.06108,1,225000,109.0116279
G24000307021002018,69,2.76,59905,432.9018465,27455.49082,2,128416,105.7400091
G24000307021003001,2,2,55528,467.3534795,28099.49645,,,
G24000307021003002,92,3.064131766,55528,77.40798482,28024.32813,,,
G24000307021003005,24,2.4,55528,83.495609,28146.47575,2,160000,128.2935687
G24000307021003006,25,3.571428571,55528,127.0970356,28248.47047,,,
G24000307021003007,56,2.880733945,55528,1108.969402,28193.68885,,,
G24000307021003008,44,2.900662207,55528,1923.939717,27881.07648,,,
G24000307021003010,160,2.900592705,55528,1879.750949,27026.3711,,,
G24000307021003012,12,2.900746826,55528,1629.660206,26207.42854,1,241000,122.9591837
G24000307021003013,134,2.893741761,55528,2484.848457,26476.23978,1,338000,114.498645
G24000307021003014,25,3.571428571,55528,2344.749662,26260.59408,,,
G24000307021003015,62,2.528995839,55528,2007.768202,25923.54567,,,
G24000307021003017,18,2.501353404,55528,18.02391792,28900.1587,1,9e+05,212.8666036
G24000307021003019,14,2.880733945,55528,1400.6209,28628.31584,,,
G24000307021003020,244,2.880733945,55528,760.5580421,29526.90409,6,490603.5,121.0318804
G24000307021003024,25,2.736842105,55528,43.695929,29373.57493,1,569334,268.5537736
G24000307021003026,11,2.75,55528,2230.383038,27886.09896,,,
G24000307021003028,9,2.736842105,55528,74.59985679,29108.32831,1,545000,186.3247863
G24000307021004002,304,2.797353588,44792,287.1167463,26419.49389,2,233500,128.4206509
G24000307021004004,44,3.142857143,44792,271.9773011,25770.1962,1,153000,82.43534483
G24000307021004005,63,3.15,44792,122.0146158,25626.37624,,,
G24000307021004006,20,2.5,44792,414.1378889,25839.78005,,,
G24000307021004007,4,2.980041556,44792,390.6229079,26663.84042,,,
G24000307021004008,9,3.216492186,44792,580.1863382,26848.41604,,,
G24000307021004009,58,2.9,44792,182.3239373,25792.62385,2,148500,118.3691763
G24000307021004011,27,2.663014732,44792,370.7574254,26643.31496,1,118750,116.4215686
G24000307021004012,54,2.425820097,44792,154.9658282,26263.781,6,121950,100.2830318
G24000307021004013,28,2.545454545,44792,450.2622932,26611.15554,1,123900,109.9378882
G24000307021004014,11,2.435190208,44792,402.6823965,26593.71842,,,
G24000307021004015,10,2.5,44792,544.8607609,26756.18185,,,
G24000307021004016,8,2.666666667,44792,602.5877765,26800.89017,,,
G24000307021004017,4,2,44792,508.6295236,26794.49641,,,
G24000307021004018,11,5.5,44792,584.3026237,26844.0546,,,
G24000307021004019,2,2,44792,607.194877,26834.98475,,,
G24000307021004020,11,2.75,44792,662.3629553,26906.00724,,,
G24000307021004021,3,1.5,44792,577.3478796,26972.66226,,,
G24000307021004022,14,4.666666667,44792,508.451995,26970.0465,1,112000,158.1920904
G24000307021004023,26,2.6,44792,438.9931454,26971.60835,,,
G24000307021004025,14,2.333333333,44792,674.0362467,26937.24189,,,
G24000307021004026,24,2.999969058,44792,676.3936186,26954.25718,,,
G24000307021004027,3,3.330946947,44792,566.8174569,26844.99382,,,
G24000307021005003,3,2.280503297,44792,181.1065044,26760.7343,1,71690,106.2074074
G24000307021005004,222,2.319635807,44792,98.84692857,26464.19878,3,150000,102.027027
G24000307021005005,29,2.230769231,44792,111.6916125,25991.8854,2,109500,86.72506739
G24000307021005006,10,1.666666667,44792,125.9957974,26061.27346,1,141900,104.0322581
G24000307021005007,7,7,44792,350.7376649,26468.39451,1,123000,115.710254
G24000307021005008,9,3,44792,231.6159866,26565.29109,1,122000,135.2549889
G24000307021005009,15,2.120049827,44792,403.4842467,26662.65322,1,115700,176.911315
G24000307021005010,17,2.833333333,44792,139.5298405,26341.57604,,,
G24000307021005011,28,2.8,44792,179.7854936,26204.06322,1,152000,89.9408284
G24000307021005012,43,2.866666667,44792,246.6731048,26271.65803,,,
G24000307021005013,14,2.333333333,44792,133.2207876,26136.06016,,,
G24000307021005015,13,2.5,44792,3.215564405,25775.94476,,,
G24000307021005016,31,3.113233003,44792,392.8593012,26709.24365,1,125000,89.79885057
G24000307021005017,55,2.619047619,44792,97.93130259,26132.17508,1,145000,92.94871795
G24000307021005018,12,1.714285714,44792,46.99356,25853.63114,,,
G24000307021005019,10,2.163914754,44792,12.08694223,25643.42564,,,
G24000307021005020,39,2.972410205,44792,323.7270052,26736.86994,1,118000,122.9166667
G24000307021005021,19,1.9,44792,104.6970671,25924.33924,1,150000,95.66326531
G24000307021005022,8,1.6,44792,328.8583258,26410.91767,,,
G24000307021005023,17,2.070493965,44792,256.7730228,26761.92492,,,
G24000307021005024,16,3.2,44792,290.2029207,26339.90571,,,
G24000307022041000,350,3.645663424,64594,8820.779198,32984.67582,11,210000,97.54369391
G24000307022041001,377,3.490200645,64594,9158.765798,33185.16812,12,232072.5,96.13173703
G24000307022041002,20,2.888888889,64594,9381.509635,33069.15894,1,154000,96.55172414
G24000307022041003,58,2.888888889,64594,9529.295987,33120.60772,,,
G24000307022041004,110,3.080080639,64594,9884.82081,33183.55837,,,
G24000307022041005,207,3.169977526,64594,9546.651697,33522.2558,10,258207.5,98.77889359
G24000307022041006,37,2.642857143,64594,9606.79844,33258.43854,1,2e+05,91.78522258
G24000307022041007,121,2.977262634,64594,10001.18704,33421.01273,2,197500,90.52564131
G24000307022041008,33,3.246215031,64594,8892.143967,33436.85916,2,277115,98.04251641
G24000307022041009,64,3.246070067,64594,8686.356174,33352.77611,4,276065,88.60019743
G24000307022041011,27,3.245979533,64594,8556.884074,33146.52923,,,
G24000307022041012,7,3.246192366,64594,8483.690013,33234.66874,,,
G24000307022041014,8,3.246242086,64594,8407.584197,33413.70253,,,
G24000307022041015,13,3.246113128,64594,8486.067225,33503.40603,,,
G24000307022041016,13,3.246147767,64594,8938.751094,33577.58112,,,
G24000307022042001,328,2.391304348,64594,10660.36827,32923.1453,1,105000,70.18716578
G24000307022042002,171,2.442857143,64594,10651.16111,33069.01789,,,
G24000307022042003,71,3.020833333,64594,10605.85697,33371.7633,5,235000,95.19350811
G24000307022042004,16,3.020833333,64594,10604.53538,33613.04103,,,
G24000307022042005,11,3.020833333,64594,10473.87833,33207.60028,,,
G24000307022042006,53,3.32,64594,10296.55391,33321.45014,,,
G24000307022042007,21,3.020833333,64594,10743.45303,33383.68962,,,
G24000307022042008,26,3.020833333,64594,10816.65265,33384.38659,2,239700,108.3838203
G24000307022042011,84,3,64594,10010.72262,33605.2442,3,180000,94.37627812
G24000307022042012,119,2.833333333,64594,10145.00849,33617.65443,,,
G24000307022042013,101,2.72972973,64594,10270.53496,33638.45522,4,183000,90.85764138
G24000307022042014,304,2.512396694,64594,10362.43728,33749.29267,,,
G24000307022042015,21,2.333333333,64594,10403.96276,33797.57631,1,100569,67.22526738
G24000307022042016,117,2.853658537,64594,10481.84771,33811.49272,2,104250,93.42006033
G24000307022042018,1,1,64594,10699.87152,33699.73058,4,247495,103.9867256
G24000307022042021,47,2.9375,64594,10017.19231,33826.24601,,,
G24000307022051000,211,2.6375,64594,9040.160218,32112.10616,6,126500,89.84375
G24000307022051001,195,2.5129683,64594,8902.803637,32432.86173,4,155950,85.34318821
G24000307022051002,128,2.976744186,64594,9011.059653,32389.99461,3,190000,86.36363636
G24000307022051003,114,3.454545455,64594,8935.009908,32674.75103,3,178000,96.37249594
G24000307022051005,515,2.645094643,64594,9685.711005,32668.76051,9,182000,91.88034188
G24000307022051006,90,3.461538462,64594,9503.971644,32458.3006,,,
G24000307022051007,96,3,64594,10068.34154,32788.2262,1,195000,99.69325153
G24000307022051010,93,2.657142857,64594,9350.569829,32494.43519,,,
G24000307022051012,98,3.078947368,64594,9949.72167,33086.20764,3,182000,90.09009009
G24000307022051013,294,2.849686595,64594,10164.54987,32974.60098,2,205000,80.29271768
G24000307022052006,386,2.117214291,48092,9562.624769,31528.53018,,,
G24000307022052008,54,2.126153846,48092,9502.589609,31515.29508,,,
G24000307022052009,13,2.126152971,48092,9671.547038,31571.98079,,,
G24000307022052011,9,2.126151615,48092,9601.728144,31492.82794,,,
G24000307022052034,81,2.025,48092,9478.097597,31607.222,,,
G24000307022053000,251,7.705882353,80302,9166.880832,31415.68203,2,177000,95.87569437
G24000307022053004,118,2.893939394,80302,9197.78426,31560.16495,2,2e+05,91.91176471
G24000307022053006,76,2.714285714,80302,9301.67835,31614.10539,1,229000,115.9493671
G24000307022053007,408,2.813793103,80302,9853.788338,32117.91222,5,217000,118.5661765
G24000307022053008,219,2.772151899,80302,9585.030528,31987.98089,2,210500,105.925152
G24000307022053009,107,2.972222222,80302,9917.798065,32177.88634,3,240000,115.3846154
G24000307022053011,106,2.585365854,80302,9763.321921,31992.59781,4,216000,100.4876434
G24000307022053012,69,2.893939394,80302,9179.164239,31911.54663,,,
G24000307022053013,71,2.958333333,80302,9060.787016,31839.61128,2,205000,123.2837229
G24000307022053014,30,2.728053583,80302,9097.826729,32036.45049,,,
G24000307022061000,460,3.179310345,47000,7843.725083,31457.57386,11,143000,94.51774194
G24000307022061001,914,2.849870825,47000,8419.435879,32173.78348,4,221500,111.007966
G24000307022061002,85,2.90877193,47000,8632.110019,31690.06,,,
G24000307022061003,70,2.90877193,47000,8504.213415,31644.1841,,,
G24000307022061004,139,2.725490196,47000,8636.801389,31442.19427,,,
G24000307022061005,7,3.5,47000,8028.074962,31774.92325,,,
G24000307022061007,81,3.115384615,47000,8204.827793,31577.72887,1,141000,137.1595331
G24000307022061009,53,2.944444444,47000,7871.610271,31159.52485,1,116000,93.5483871
G24000307022061010,187,3.06557377,47000,7699.005881,31311.8047,4,170495,91.86153017
G24000307022061011,1,3.179310345,47000,7843.751333,31675.55952,,,
G24000307022061013,93,3.444444444,47000,8044.131717,31430.361,1,162000,67.78242678
G24000307022062000,1179,2.349332702,47000,8332.96973,31211.55536,1,160000,128.2051282
G24000307022062001,174,3.222222222,47000,8114.594643,31079.84728,3,1e+05,81.16883117
G24000307022062004,234,2.29869631,47000,8658.287756,31218.63543,,,
G24000307022062005,126,3.5,47000,8217.484355,31441.6803,2,145250,106.9105162
G24000307022062006,44,2.777777778,47000,8105.402688,31042.57681,3,97000,80.41666667
G24000307022063000,163,2.755802759,47000,7525.113963,30361.80622,37,260254,102.6571691
G24000307022063001,9,2.828358209,47000,7698.001302,30494.22956,,,
G24000307022063002,4,2.828358209,47000,7734.185633,30487.56034,,,
G24000307022063003,20,2.828358209,47000,7573.505902,30512.52387,,,
G24000307022063005,186,2.828131378,47000,7881.585435,30879.9314,23,228645,93.94666667
G24000307022063007,99,3.193548387,47000,7778.88938,31049.85211,2,113000,88.28125
G24000307022063008,3,2.828358209,47000,7598.554434,31176.69743,,,
G24000307022063009,31,2.777777778,47000,8153.50925,30957.07521,1,125000,97.65625
G24000307022063010,54,3,47000,7742.156107,31132.69104,,,
G24000307022081000,164,2.793977813,46932,6620.223374,28839.58186,,,
G24000307022081001,11,2.793977813,46932,6628.626659,28728.94392,,,
G24000307022081003,11,2.793977813,46932,6556.523853,28683.89341,,,
G24000307022081004,7,2.793977813,46932,6589.195381,28672.35338,,,
G24000307022081005,41,2.793977813,46932,6761.915112,28858.69349,,,
G24000307022081006,107,2.793977813,46932,6998.120629,29165.22336,,,
G24000307022081007,7,2.793977813,46932,7001.445483,29160.61595,,,
G24000307022081008,99,2.793977813,46932,7115.300286,29218.26031,,,
G24000307022081011,443,2.793977813,46932,7306.357528,29549.74743,11,118500,82.85302594
G24000307022081013,53,2.793977813,46932,7378.193952,29464.25721,,,
