GISJOIN,pop2020
G24003308036012009,0
G24003308036021000,191
G24003308036021001,128
G24003308036021002,82
G24003308036021003,139
G24003308036021004,45
G24003308036021005,97
G24003308036021006,32
G24003308036021007,448
G24003308036022000,13.55735056542
G24003308036022001,0
G24003308036022003,0.25989132032
G24003308036022012,0
G24003308036022013,0
G24003308036022004,3.31549419886
G24003308036022019,2.8672639154
G24003308036022007,0
G24003308036022008,0
G24003308036022009,0
G24003308036022005,0
G24003308036022006,0
G24003308036022010,0
G24003308036022011,0
G24003308036022002,0
G24003308036022014,0
G24003308036022015,0
G24003308036022016,1.040648050896
G24003308036022020,6.61992891032
G24003308036022021,0.0730005812
G24003308036022022,0.119800424608
G24003308036022023,0.01483190792
G24003308036022025,0.031898949864
G24003308036022026,0.049172948672
G24003308036022030,0.023275747592
G24003308036022043,0.00983734916
G24003308036022051,0.011189467272
G24003308036022052,0.006415662496
G24003308036022024,0
G24003308036022027,0
G24003308036022028,0
G24003308036022017,0
G24003308036022018,0
G24003308036022031,0
G24003308036022032,0
G24003308036022033,0
G24003308036022034,0
G24003308036022036,0
G24003308036022029,0
G24003308036022035,0
G24003308036022037,164
G24003308036022039,252
G24003308036022040,0
G24003308036022038,0
G24003308036022054,65
G24003308036022041,0
G24003308036022042,0
G24003308036022044,0
G24003308036022045,0
G24003308036022046,0
G24003308036022047,115
G24003308036022048,105
G24003308036022049,82
G24003308036022053,117.528284835104
G24003308036022050,26
G24003308036051000,0
G24003308036051001,244
G24003308036051002,0
G24003308036051004,0
G24003308036051003,56
G24003308036051010,0
G24003308036051009,81
G24003308036051008,168
G24003308036051007,106
G24003308036051005,8.456790123494
G24003308036051006,128.543209876506
G24003308036052000,0
G24003308036052001,0
G24003308036052002,229
G24003308036052003,73.730769230802
G24003308036052004,0
G24003308036052033,68.269230769198
G24003308036051014,0
G24003308036051013,83
G24003308036051011,271
G24003308036051012,112
G24003308036052007,181
G24003308036052008,86
G24003308036052006,124
G24003308036051016,176
G24003308036051015,0
G24003308036054000,0
G24003308036054016,0
G24003308036054001,119
G24003308036054015,1.098294423345
G24003308036054019,67.501741250115
G24003308036054021,76
G24003308036054003,117
G24003308036054004,108
G24003308036054002,112
G24003308036054005,122
G24003308036054006,55
G24003308036054007,74
G24003308036054008,68
G24003308036054009,322
G24003308036054011,0
G24003308036054010,73
G24003308036052031,64.169014084491
G24003308036052032,2.830985915509
G24003308036054037,111
G24003308036054027,43
G24003308036054012,99
G24003308036054013,99
G24003308036054014,108
G24003308036054018,63.544398826005
G24003308036054020,2.855565500535
G24003308036054031,0
G24003308036054022,53
G24003308036054024,70
G24003308036054023,69
G24003308036054034,0
G24003308036054036,64
G24003308036054032,0
G24003308036054033,0
G24003308036054017,0
G24003308036054035,52
G24003308036054029,83
G24003308036054030,65
G24003308036054025,78
G24003308036054026,0
G24003308036054028,69
G24003308036052005,0
G24003308036052010,88.40388994464
G24003308036052011,43.59611005536
G24003308036052012,0
G24003308036052013,0
G24003308036052020,0
G24003308036052021,56.416659625353
G24003308036052022,0.583340374647
G24003308036052017,180.520536748845
G24003308036052018,49.479463251155
G24003308036052019,0
G24003308036052014,50
G24003308036052009,84
G24003308036052030,102
G24003308036052023,154.496093096436
G24003308036052024,34.959448679534
G24003308036052025,0
G24003308036052027,126.746263298796
G24003308036052034,89.32015330407
G24003308036052026,108
G24003308036052028,55
G24003308036052029,70
G24003308036053000,0
G24003308036053004,114
G24003308036053001,0
G24003308036053003,202
G24003308036053002,0
G24003308036053007,0
G24003308036053005,377
G24003308036053006,0
G24003308036052035,47.013604861002
G24003308036052036,78.986395138998
G24003308036052015,53
G24003308036052016,71
G24003308036052037,62
G24003308036052038,19.478041621164
G24003308036053008,439
G24003308036061000,93
G24003308036061001,87
G24003308036061002,101
G24003308036061003,99
G24003308036061004,120
G24003308036061005,85
G24003308036061006,70
G24003308036061007,13
G24003308036061008,0
G24003308036061026,0
G24003308036061029,0
G24003308036061030,0
G24003308036061031,0
G24003308036061028,0
G24003308036061009,0
G24003308036061010,0
G24003308036061011,70
G24003308036061012,0
G24003308036061013,111
G24003308036061014,58
G24003308036061015,71
G24003308036061016,68
G24003308036061017,162
G24003308036061021,36
G24003308036061022,0
G24003308036061020,0
G24003308036061019,181
G24003308036061018,53
G24003308036061034,70
G24003308036061023,116.01265822783
G24003308036061025,0
G24003308036061033,13.98734177217
G24003308036061024,0
G24003308036061027,8.46774193545
G24003308036061032,96.53225806455
G24003308036062000,194
G24003308036062001,0
G24003308036062002,0
G24003308036062003,13.421212947648
G24003308036062004,189.578787052352
G24003308036062005,0
G24003308036062008,51
G24003308036062007,46
G24003308036062006,210
G24003308036062009,133
G24003308036062010,105
G24003308036062011,170
G24003308036062012,167
G24003308036062013,39
G24003308036062014,0
G24003308036062015,0
G24003308036062016,0
G24003308036062017,0
G24003308036063000,204
G24003308036063001,107
G24003308036063002,42
G24003308036063003,371
G24003308036063005,80
G24003308036063004,86
G24003308036063006,86.385331545438
G24003308036063009,41.459185821048
G24003308036063010,173.187277646934
G24003308036063012,0
G24003308036063007,35.572335357132
G24003308036063011,0
G24003308036063013,105.278744764116
G24003308036063014,15.899747237425
G24003308036063015,25.217377627781
G24003308036063016,0
G24003308036063008,85
G24003308036064000,0
G24003308036064001,113
G24003308036064002,34
G24003308036064003,147
G24003308036064004,105
G24003308036064005,115
G24003308036064006,104.883333333401
G24003308036064009,98.116666666599
G24003308036064007,53
G24003308036064008,72
G24003308036064011,97
G24003308036064010,43
G24003308036064015,117
G24003308036064012,136
G24003308036064013,58
G24003308036064016,0
G24003308036064014,100
G24003308036064020,95
G24003308036064018,62
G24003308036064017,58
G24003308036064019,0
G24003308036071000,44
G24003308036071001,104
G24003308036071002,59
G24003308036071004,0
G24003308036071003,56
G24003308036071005,64.21052631576
G24003308036071019,0
G24003308036071023,15.78947368424
G24003308036071006,78
G24003308036071007,120
G24003308036071008,101
G24003308036071009,77
G24003308036071010,74
G24003308036071020,0
G24003308036071011,109
G24003308036071012,0.2838866338
G24003308036071013,8.96361264134
G24003308036071014,0.311285879968
G24003308036071015,0.139786894758
G24003308036071017,1.849956509128
G24003308036071021,0.25877065816
G24003308036071022,2.192700782832
G24003308036071016,0
G24003308036071018,0
G24003308036071026,0
G24003308036071027,0
G24003308036071025,56
G24003308036071024,75
G24003308036073000,51
G24003308036073001,47.395869190953
G24003308036073002,363.604130809047
G24003308036073004,0
G24003308036072000,78
G24003308036073003,77
G24003308036072004,86
G24003308036072002,101
G24003308036073005,362.713402062028
G24003308036073010,35.286597937972
G24003308036073006,43
G24003308036073007,257
G24003308036072008,378.9985052315
G24003308036072009,72.346786248
G24003308036072010,0
G24003308036073014,98.65470851995
G24003308036072003,223
G24003308036072001,55
G24003308036072006,25
G24003308036072005,49.93548387094
G24003308036072007,36.06451612906
G24003308036073011,48.749411591764
G24003308036073012,39.014374245852
G24003308036073013,12.236214162384
G24003308036073008,84
G24003308036073009,0
G24003308036081000,0
G24003308036081018,0
G24003308036081044,0
G24003308036081045,0
G24003308036081001,0
G24003308036081002,0
G24003308036081003,151.972250257471
G24003308036081009,21.027749742529
G24003308036081013,0
G24003308036081038,125
G24003308036081036,20.692014730674
G24003308036081034,225.307985269326
G24003308036081037,0
G24003308036081035,97
G24003308036081041,120
G24003308036081046,8.8
G24003308036081047,2.2
G24003308036081015,0.127465493778
G24003308036081016,0.335136013968
G24003308036081017,13.537398492254
G24003308036081006,0
G24003308036081007,0
G24003308036081008,0
G24003308036081010,0
G24003308036081011,0
G24003308036081012,0
G24003308036081028,100.432762498308
G24003308036081004,0
G24003308036081005,0
G24003308036081040,89
G24003308036081039,70
G24003308036081032,88
G24003308036081042,106
G24003308036081043,63
G24003308036081055,0
G24003308036081014,0
G24003308036081056,0
G24003308036081057,0
G24003308036081019,0
G24003308036081020,0
G24003308036081021,0
G24003308036081022,0
G24003308036081023,0
G24003308036081024,0
G24003308036081025,0
G24003308036081026,0
G24003308036081027,0
G24003308036081031,0
G24003308036081053,0
G24003308036081054,0
G24003308036081029,0
G24003308036081051,0
G24003308036081030,0
G24003308036081033,1.567237501692
G24003308036081049,0
G24003308036081052,0
G24003308036081050,0
G24003308036081048,0
G24003308036084000,474.176943699462
G24003308036084002,66.450402144558
G24003308036084004,0
G24003308036084006,0
G24003308036084007,320.766756032124
G24003308036084008,55.785522787956
G24003308036084011,0.820375334982
G24003308036084019,0
G24003308036084018,79
G24003308036084020,80
G24003308036084009,76
G24003308036084001,95
G24003308036084010,79
G24003308036084013,0
G24003308036084005,77
G24003308036084003,100
G24003308036084012,270
G24003308036084016,31.714285714272
G24003308036084017,112.285714285728
G24003308036084014,0
G24003308036084015,77
G24003308036082000,79.03191550768
G24003308036082002,442
G24003308036082007,0
G24003308036082006,147
G24003308036082004,99
G24003308036082005,49
G24003308036082003,72
G24003308036082001,53
G24003308036082010,254.96808449232
G24003308036082011,0
G24003308036082009,165
G24003308036082008,142
G24003308036082012,291
G24003308036083001,0
G24003308036083009,1163
G24003308036083010,17
G24003308036083000,0
G24003308036083004,0
G24003308036083002,0
G24003308036083003,0
G24003308036083005,0
G24003308036083006,0
G24003308036083007,0
G24003308036083008,0
G24003308036083011,0
G24003308036083012,250.96296296302
G24003308036083013,57.03703703698
G24003308036083014,0
G24003308036083015,0
G24003308036101000,0
G24003308036101001,0
G24003308036101002,92
G24003308036101003,82.277027027037
G24003308036101004,40.722972972963
G24003308036101005,0
G24003308036101020,0
G24003308036101006,0
G24003308036101007,100
G24003308036101008,90
G24003308036101009,185
G24003308036101010,99
G24003308036101011,0
G24003308036101012,6.326086956488
G24003308036101013,90.673913043512
G24003308036101014,87
G24003308036101015,67
G24003308036101016,57
G24003308036101017,108
G24003308036101018,94
G24003308036101019,145
G24003308036101021,113
G24003308036101022,80
G24003308036101023,67
G24003308036101024,79
G24003308036101025,99
G24003308036101026,71
G24003308036101027,0
G24003308036101028,0
G24003308036101029,65
G24003308036101030,67
G24003308036101031,115
G24003308036101032,0
G24003308036101033,0
G24003308036101034,0
G24003308036102000,1.318390738245
G24003308036102001,218.539207334105
G24003308036102003,1.283502483424
G24003308036102004,743.818995494575
G24003308036102005,8.039903948678
G24003308036102002,88
G24003308036102008,66
G24003308036102009,0
G24003308036102006,70
G24003308036102007,0
G24003308036102010,81.642384105986
G24003308036102011,52.357615894014
G24003308036102012,96
G24003308036121000,0
G24003308036121001,0
G24003308036121002,0
G24003308036121010,26.672311900344
G24003308036121011,0
G24003308036121030,0
G24003308036121042,0
G24003308036121049,4.283144976704
G24003308036121050,0
G24003308036122014,497.534745130112
G24003308036122017,108.0432486732
G24003308036121004,305.606188647885
G24003308036122018,485.698379402181
G24003308036121003,0
G24003308036121012,0
G24003308036121013,130
G24003308036121014,0
G24003308036121015,0
G24003308036121024,0
G24003308036121025,0
G24003308036121016,122
G24003308036121005,0
G24003308036121023,0
G24003308036121017,0
G24003308036121018,0
G24003308036121019,0
G24003308036121020,0
G24003308036121021,0
G24003308036121028,141
G24003308036121008,0
G24003308036121006,0
G24003308036121009,26
G24003308036121007,0
G24003308036121022,0
G24003308036121026,149
G24003308036121031,0
G24003308036121029,189
G24003308036121054,0
G24003308036121032,90
G24003308036121027,104
G24003308036121044,200
G24003308036121033,0
G24003308036121046,0
G24003308036121035,0
G24003308036121036,0
G24003308036121041,0
G24003308036121034,0
G24003308036121037,0
G24003308036121038,0
G24003308036121039,392
G24003308036121040,0
G24003308036121047,0
G24003308036121048,25
G24003308036121043,0
G24003308036121045,0
G24003308036121051,0
G24003308036121052,0
G24003308036121053,0
G24003308036122000,0
G24003308036122001,0
G24003308036122004,0
G24003308036122002,0
G24003308036122006,0
G24003308036122016,274.848831841236
G24003308036122003,0
G24003308036122007,133.764515784927
G24003308036122008,42.67861816911
G24003308036122015,68.860295195817
G24003308036122005,0
G24003308036122013,0
G24003308036122009,318.009720278484
G24003308036122010,0
G24003308036122011,0
G24003308036122012,0
G24003308036131000,0
G24003308036131002,0
G24003308036131003,0
G24003308036131004,0
G24003308036131001,179
G24003308036131007,1418.24579444133
G24003308036131008,144
G24003308036131006,146
G24003308036131009,132
G24003308036131011,162
G24003308036131005,0
G24003308036131010,270.091552369716
G24003308036131012,179.807136329436
G24003308036131014,350.074217542958
G24003308036131016,13.781299315343
G24003308036131015,39
G24003308036131013,0
G24003308036132000,0
G24003308036132001,0
G24003308036132002,231.66765144558
G24003308036132007,73.533215511519
G24003308036132008,325.799133042901
G24003308036132010,610
G24003308036132003,127
G24003308036132004,442
G24003308036132006,0
G24003308036132009,0
G24003308036132005,149
G24003308036133000,0
G24003308036133001,0
G24003308036133006,0
G24003308036133003,1033
G24003308036133004,119
G24003308036133002,586
G24003308036133005,212
G24003308037001000,250
G24003308037001014,0
G24003308037001015,0
G24003308037001002,40
G24003308037001001,67
