STATEFP,COUNTYFP,TRACTCE,BLOCKCE,GEOID,NAME,MTFCC,UR,UACE,UATYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GISJOIN,Shape_area,Shape_len
24,510,200800,2014,245102008002014,Block 2014,G5040,U,04843,U,S,5924,0,+39.2823169,-076.6860499,G24051002008002014,5923.75799638,339.564734254
24,510,260404,2016,245102604042016,Block 2016,G5040,U,04843,U,S,37786,0,+39.3024758,-076.5581779,G24051002604042016,37786.6252202,901.188023319
24,510,260404,2018,245102604042018,Block 2018,G5040,U,04843,U,S,17033,0,+39.3043855,-076.5602434,G24051002604042018,17032.6695053,641.18171829
24,510,080800,1014,245100808001014,Block 1014,G5040,U,04843,U,S,15197,0,+39.3025870,-076.5941175,G24051000808001014,15197.1026345,505.196481617
24,510,250500,1005,245102505001005,Block 1005,G5040,U,04843,U,S,10259,0,+39.2140213,-076.5685633,G24051002505001005,10259.1026302,585.144823832
24,510,280403,5006,245102804035006,Block 5006,G5040,U,04843,U,S,1188,0,+39.2923243,-076.7033322,G24051002804035006,1188.39405758,180.496085414
24,510,260900,3000,245102609003000,Block 3000,G5040,U,04843,U,S,44695,0,+39.2811331,-076.5645098,G24051002609003000,44694.7012359,1009.9914411
24,510,250500,5018,245102505005018,Block 5018,G5040,U,04843,U,S,53711,0,+39.2289231,-076.5934371,G24051002505005018,53711.3381263,1193.45479274
24,510,230100,1010,245102301001010,Block 1010,G5040,U,04843,U,S,769,0,+39.2750152,-076.6204152,G24051002301001010,769.389678865,221.677352687
24,510,090700,1005,245100907001005,Block 1005,G5040,U,04843,U,S,5718,0,+39.3220856,-076.5942311,G24051000907001005,5717.71808728,379.016303297
24,510,130806,1015,245101308061015,Block 1015,G5040,U,04843,U,S,4845,0,+39.3327656,-076.6508518,G24051001308061015,4845.27268227,296.719766562
24,510,090100,5006,245100901005006,Block 5006,G5040,U,04843,U,S,4153,0,+39.3368512,-076.6060555,G24051000901005006,4152.64343008,320.012289607
24,510,090100,2010,245100901002010,Block 2010,G5040,U,04843,U,S,9583,0,+39.3352142,-076.5999853,G24051000901002010,9582.8246455,598.265738513
24,510,090100,3013,245100901003013,Block 3013,G5040,U,04843,U,S,9910,0,+39.3352071,-076.6017527,G24051000901003013,9909.91501828,599.056258547
24,510,090200,2036,245100902002036,Block 2036,G5040,U,04843,U,S,9409,0,+39.3295372,-076.5933457,G24051000902002036,9409.2584413,506.25838602
24,510,090200,2004,245100902002004,Block 2004,G5040,U,04843,U,S,5511,0,+39.3351389,-076.5929160,G24051000902002004,5510.92337325,349.17252087
24,510,150400,3003,245101504003003,Block 3003,G5040,U,04843,U,S,1883,0,+39.3148159,-076.6538169,G24051001504003003,1882.93330054,172.694395751
24,510,151300,2009,245101513002009,Block 2009,G5040,U,04843,U,S,3361,0,+39.3362753,-076.6578809,G24051001513002009,3361.16526302,286.03192766
24,510,090300,1015,245100903001015,Block 1015,G5040,U,04843,U,S,7252,0,+39.3311461,-076.5968683,G24051000903001015,7252.07428583,432.089544433
24,510,090700,4001,245100907004001,Block 4001,G5040,U,04843,U,S,600,0,+39.3215541,-076.5978249,G24051000907004001,600.134060441,99.9014074127
24,510,280404,2000,245102804042000,Block 2000,G5040,U,04843,U,S,7289,0,+39.2934482,-076.6916341,G24051002804042000,7289.15741784,806.74871368
24,510,280401,3007,245102804013007,Block 3007,G5040,U,04843,U,S,4404,0,+39.2933695,-076.7061737,G24051002804013007,4404.12176788,296.118871071
24,510,250103,3025,245102501033025,Block 3025,G5040,U,04843,U,S,814,0,+39.2655608,-076.6824864,G24051002501033025,813.622256343,114.048411857
24,510,250205,1039,245102502051039,Block 1039,G5040,U,04843,U,S,2454,0,+39.2424762,-076.6295224,G24051002502051039,2454.04498053,221.106230779
24,510,271001,3007,245102710013007,Block 3007,G5040,U,04843,U,S,14116,0,+39.3408563,-076.6057262,G24051002710013007,14115.7166724,667.195870888
24,510,080200,1000,245100802001000,Block 1000,G5040,U,04843,U,S,15959,0,+39.3133622,-076.5735489,G24051000802001000,15958.7066977,567.741138221
24,510,080200,1001,245100802001001,Block 1001,G5040,U,04843,U,S,47644,0,+39.3136265,-076.5750425,G24051000802001001,47643.8892125,2923.95693151
24,510,230100,2012,245102301002012,Block 2012,G5040,U,04843,U,S,6022,0,+39.2772768,-076.6152831,G24051002301002012,6022.0991047,340.346917027
24,510,230200,1001,245102302001001,Block 1001,G5040,U,04843,U,S,4130,0,+39.2787604,-076.6140532,G24051002302001001,4129.9797884,262.625714651
24,510,230100,2016,245102301002016,Block 2016,G5040,U,04843,U,S,6175,0,+39.2762085,-076.6152019,G24051002301002016,6175.16776179,342.930301517
24,510,230100,1002,245102301001002,Block 1002,G5040,U,04843,U,S,5767,0,+39.2753689,-076.6162458,G24051002301001002,5767.31522778,356.231391752
24,510,230300,2006,245102303002006,Block 2006,G5040,U,04843,U,S,8301,0,+39.2699394,-076.6155081,G24051002303002006,8300.82921073,377.081341418
24,510,230200,2006,245102302002006,Block 2006,G5040,U,04843,U,S,4689,0,+39.2720894,-076.6138457,G24051002302002006,4688.98066369,318.078638214
24,510,220100,4002,245102201004002,Block 4002,G5040,U,04843,U,S,8059,0,+39.2803693,-076.6105458,G24051002201004002,8059.18616747,372.137150192
24,510,240300,1006,245102403001006,Block 1006,G5040,U,04843,U,S,10095,0,+39.2768232,-076.6114955,G24051002403001006,10095.2518901,428.059399658
24,510,240300,2003,245102403002003,Block 2003,G5040,U,04843,U,S,8100,0,+39.2751730,-076.6101903,G24051002403002003,8099.82659994,536.035213723
24,510,240300,1010,245102403001010,Block 1010,G5040,U,04843,U,S,4122,0,+39.2768463,-076.6091699,G24051002403001010,4122.37171669,302.658563398
24,510,230200,2003,245102302002003,Block 2003,G5040,U,04843,U,S,8509,0,+39.2721455,-076.6120875,G24051002302002003,8508.9497327,381.623283423
24,510,272003,4018,245102720034018,Block 4018,G5040,U,04843,U,S,3999,0,+39.3604933,-076.6895688,G24051002720034018,3999.07968875,253.083481526
24,510,272003,4020,245102720034020,Block 4020,G5040,U,04843,U,S,15971,0,+39.3593263,-076.6909117,G24051002720034020,15970.6049046,509.227632465
24,510,272003,4002,245102720034002,Block 4002,G5040,U,04843,U,S,112941,0,+39.3634329,-076.6964572,G24051002720034002,112941.053315,1581.19830926
24,510,271900,4002,245102719004002,Block 4002,G5040,U,04843,U,S,5446,0,+39.3545031,-076.6900180,G24051002719004002,5446.03578189,309.559181113
24,510,272003,5003,245102720035003,Block 5003,G5040,U,04843,U,S,11492,0,+39.3671398,-076.6837034,G24051002720035003,11491.5767988,442.773803083
24,510,140100,4012,245101401004012,Block 4012,G5040,U,04843,U,S,7428,0,+39.3055982,-076.6247848,G24051001401004012,7427.71740339,363.395731251
24,510,140100,4014,245101401004014,Block 4014,G5040,U,04843,U,S,6750,0,+39.3051638,-076.6233420,G24051001401004014,6749.96223934,349.470646454
24,510,110200,1003,245101102001003,Block 1003,G5040,U,04843,U,S,4210,0,+39.3068719,-076.6200991,G24051001102001003,4210.79271621,499.844216095
24,510,110200,1007,245101102001007,Block 1007,G5040,U,04843,U,S,7285,0,+39.3055913,-076.6204382,G24051001102001007,7285.10984158,542.286731238
24,510,170100,1005,245101701001005,Block 1005,G5040,U,04843,U,S,10176,0,+39.2996526,-076.6219883,G24051001701001005,10175.8728661,443.947707101
24,510,170100,1003,245101701001003,Block 1003,G5040,U,04843,U,S,6273,0,+39.2978897,-076.6218357,G24051001701001003,6272.74376631,342.854594702
24,510,070200,1000,245100702001000,Block 1000,G5040,U,04843,U,S,7609,0,+39.3022374,-076.5789732,G24051000702001000,7609.0853864,367.912876594
24,510,080302,4017,245100803024017,Block 4017,G5040,U,04843,U,S,5173,0,+39.3066212,-076.5759563,G24051000803024017,5173.39650535,325.56279305
24,510,200600,2006,245102006002006,Block 2006,G5040,U,04843,U,S,3657,0,+39.2804838,-076.6718780,G24051002006002006,3656.83050808,331.721081924
24,510,070200,2003,245100702002003,Block 2003,G5040,U,04843,U,S,7248,0,+39.3005105,-076.5806534,G24051000702002003,7247.91792285,358.399978756
24,510,070200,2002,245100702002002,Block 2002,G5040,U,04843,U,S,7007,0,+39.3005354,-076.5799440,G24051000702002002,7007.42846425,353.96119898
24,510,220100,1015,245102201001015,Block 1015,G5040,U,04843,U,S,8616,0,+39.2854918,-076.6214885,G24051002201001015,8616.12723836,431.536030281
24,510,210100,2015,245102101002015,Block 2015,G5040,U,04843,U,S,2690,0,+39.2825278,-076.6302286,G24051002101002015,2690.09482962,254.669761013
24,510,210100,2029,245102101002029,Block 2029,G5040,U,04843,U,S,3440,0,+39.2817210,-076.6297873,G24051002101002029,3440.00601951,247.659347393
24,510,210100,1026,245102101001026,Block 1026,G5040,U,04843,U,S,15197,0,+39.2787498,-076.6291390,G24051002101001026,15197.1149446,593.311356771
24,510,210100,2031,245102101002031,Block 2031,G5040,U,04843,U,S,5099,0,+39.2810296,-076.6291379,G24051002101002031,5099.09735732,287.990711583
24,510,210100,1018,245102101001018,Block 1018,G5040,U,04843,U,S,2668,0,+39.2804830,-076.6289937,G24051002101001018,2668.27249706,246.363760076
24,510,210100,1006,245102101001006,Block 1006,G5040,U,04843,U,S,3680,0,+39.2794643,-076.6203924,G24051002101001006,3679.94699788,308.13277289
24,510,210100,1025,245102101001025,Block 1025,G5040,U,04843,U,S,9557,0,+39.2759864,-076.6286700,G24051002101001025,9557.2311861,428.227962147
24,510,210100,1052,245102101001052,Block 1052,G5040,U,04843,U,S,6254,0,+39.2766093,-076.6265719,G24051002101001052,6253.75169713,333.522636779
24,510,210200,1049,245102102001049,Block 1049,G5040,U,04843,U,S,12177,0,+39.2733941,-076.6300761,G24051002102001049,12177.0056859,481.781737871
24,510,210100,1080,245102101001080,Block 1080,G5040,U,04843,U,S,7146,0,+39.2716980,-076.6308502,G24051002101001080,7146.59037654,1081.52833825
24,510,090900,3006,245100909003006,Block 3006,G5040,U,04843,U,S,7665,0,+39.3066724,-076.6013072,G24051000909003006,7664.99649547,404.357248394
24,510,090900,3007,245100909003007,Block 3007,G5040,U,04843,U,S,8813,0,+39.3057438,-076.6018081,G24051000909003007,8813.55469793,425.736694724
24,510,100100,4011,245101001004011,Block 4011,G5040,U,04843,U,S,12211,0,+39.3022528,-076.6028219,G24051001001004011,12210.6682655,487.331139039
24,510,100200,3007,245101002003007,Block 3007,G5040,U,04843,U,S,3398,0,+39.2991842,-076.6057402,G24051001002003007,3397.72084141,249.886167026
24,510,100200,2013,245101002002013,Block 2013,G5040,U,04843,U,S,3918,0,+39.2995799,-076.6032550,G24051001002002013,3918.10407842,254.969489205
24,510,100200,2014,245101002002014,Block 2014,G5040,U,04843,U,S,3768,0,+39.2996101,-076.6023866,G24051001002002014,3768.0429085,249.151333478
24,510,270804,1009,245102708041009,Block 1009,G5040,U,04843,U,S,7673,0,+39.3679275,-076.6002797,G24051002708041009,7672.86416306,539.804734563
24,510,271001,3006,245102710013006,Block 3006,G5040,U,04843,U,S,20337,0,+39.3408997,-076.6025199,G24051002710013006,20337.0295015,713.557572796
24,510,270903,3000,245102709033000,Block 3000,G5040,U,04843,U,S,3331,0,+39.3460496,-076.5906786,G24051002709033000,3330.60746471,486.350579062
24,510,090100,2009,245100901002009,Block 2009,G5040,U,04843,U,S,3545,0,+39.3344290,-076.5977018,G24051000901002009,3544.83572009,257.772997103
24,510,090100,3003,245100901003003,Block 3003,G5040,U,04843,U,S,3336,0,+39.3365699,-076.6015382,G24051000901003003,3335.94043354,239.753643382
24,510,090100,3002,245100901003002,Block 3002,G5040,U,04843,U,S,4251,0,+39.3347063,-076.6050866,G24051000901003002,4250.86258491,282.119303861
24,510,090300,2007,245100903002007,Block 2007,G5040,U,04843,U,S,11260,0,+39.3287965,-076.6073679,G24051000903002007,11259.9372988,501.49603959
24,510,280101,1004,245102801011004,Block 1004,G5040,U,04843,U,S,5965,0,+39.3615912,-076.7098549,G24051002801011004,5964.64427052,353.1895846
24,510,271802,4031,245102718024031,Block 4031,G5040,U,04843,U,S,12543,0,+39.3429095,-076.6790887,G24051002718024031,12542.8697078,619.575922811
24,510,130400,1010,245101304001010,Block 1010,G5040,U,04843,U,S,13289,0,+39.3284362,-076.6557244,G24051001304001010,13289.013731,1295.28656259
24,510,280102,3018,245102801023018,Block 3018,G5040,U,04843,U,S,11181,0,+39.3303867,-076.6905851,G24051002801023018,11181.193747,426.871210407
24,510,280102,6018,245102801026018,Block 6018,G5040,U,04843,U,S,3384,0,+39.3416217,-076.6839310,G24051002801026018,3384.2276716,380.732554248
24,510,260605,6004,245102606056004,Block 6004,G5040,U,04843,U,S,1559,0,+39.2808427,-076.5506339,G24051002606056004,1558.5697831,194.159339048
24,510,260605,6020,245102606056020,Block 6020,G5040,U,04843,U,S,22243,0,+39.2763432,-076.5523229,G24051002606056020,22242.8275266,1025.31996242
24,510,070100,1013,245100701001013,Block 1013,G5040,U,04843,U,S,1010,0,+39.2999940,-076.5735802,G24051000701001013,1009.59357095,152.833890087
24,510,070100,1014,245100701001014,Block 1014,G5040,U,04843,U,S,1733,0,+39.2993462,-076.5735095,G24051000701001014,1732.7705068,179.59762589
24,510,260501,1027,245102605011027,Block 1027,G5040,U,04843,U,S,556,0,+39.2913996,-076.5491647,G24051002605011027,555.597873339,91.5299443615
24,510,260501,1017,245102605011017,Block 1017,G5040,U,04843,U,S,7259,0,+39.2898266,-076.5427485,G24051002605011017,7259.35197655,426.374540887
24,510,260501,3043,245102605013043,Block 3043,G5040,U,04843,U,S,2178,0,+39.2874018,-076.5469984,G24051002605013043,2177.90565552,481.90115663
24,510,250203,1009,245102502031009,Block 1009,G5040,U,04843,U,S,4600,0,+39.2545837,-076.6174771,G24051002502031009,4599.54781164,413.701999227
24,510,250206,2004,245102502062004,Block 2004,G5040,U,04843,U,S,11335,0,+39.2616443,-076.6544354,G24051002502062004,11334.5976407,481.923651595
24,510,250301,2058,245102503012058,Block 2058,G5040,U,04843,U,S,2443,0,+39.2618894,-076.6423382,G24051002503012058,2442.76209529,200.852977021
24,510,230300,1046,245102303001046,Block 1046,G5040,U,04843,U,S,1397,0,+39.2621517,-076.6141774,G24051002303001046,1397.14299113,188.918789923
24,510,250206,3008,245102502063008,Block 3008,G5040,U,04843,U,S,4836,0,+39.2646911,-076.6574842,G24051002502063008,4836.27852744,303.109623916
24,510,250301,2037,245102503012037,Block 2037,G5040,U,04843,U,S,8494,0,+39.2615350,-076.6468922,G24051002503012037,8493.81817517,486.567681757
24,510,271802,4020,245102718024020,Block 4020,G5040,U,04843,U,S,3483,0,+39.3437002,-076.6824863,G24051002718024020,3483.09335969,247.719518487
24,510,151000,3013,245101510003013,Block 3013,G5040,U,04843,U,S,6762,0,+39.3389275,-076.6838036,G24051001510003013,6761.81125163,408.937482292
24,510,280102,1046,245102801021046,Block 1046,G5040,U,04843,U,S,3470,0,+39.3434473,-076.6977355,G24051002801021046,3470.39999522,236.59790833
24,510,280403,1010,245102804031010,Block 1010,G5040,U,04843,U,S,3373,0,+39.2816018,-076.6952878,G24051002804031010,3373.24508556,239.899181612
24,510,160400,1012,245101604001012,Block 1012,G5040,U,04843,U,S,9307,0,+39.3015315,-076.6464690,G24051001604001012,9306.6898386,397.956680772
24,510,210100,1096,245102101001096,Block 1096,G5040,U,04843,U,S,1581,0,+39.2689808,-076.6304306,G24051002101001096,1580.55953163,284.60865731
24,510,040100,2028,245100401002028,Block 2028,G5040,U,04843,U,S,17394,0,+39.2919511,-076.6218679,G24051000401002028,17393.8548792,567.139476106
24,510,250500,1013,245102505001013,Block 1013,G5040,U,04843,U,S,30788,0,+39.2092810,-076.5346119,G24051002505001013,30787.8591845,979.126653252
24,510,280102,2032,245102801022032,Block 2032,G5040,U,04843,U,S,10872,0,+39.3344905,-076.6917479,G24051002801022032,10872.2127684,429.729133473
24,510,271300,1011,245102713001011,Block 1011,G5040,U,04843,U,S,16009,0,+39.3678261,-076.6479199,G24051002713001011,16009.4591787,583.48124839
24,510,130805,1008,245101308051008,Block 1008,G5040,U,04843,U,S,17356,0,+39.3498036,-076.6570628,G24051001308051008,17355.4861884,540.019308904
24,510,130805,1010,245101308051010,Block 1010,G5040,U,04843,U,S,1241,0,+39.3504879,-076.6562292,G24051001308051010,1240.69429458,136.755239906
24,510,271300,3036,245102713003036,Block 3036,G5040,U,04843,U,S,13978,0,+39.3537465,-076.6352311,G24051002713003036,13977.7577926,557.725040223
24,510,271200,6016,245102712006016,Block 6016,G5040,U,04843,U,S,10994,0,+39.3682922,-076.6276730,G24051002712006016,10993.5652951,434.03339232
24,510,271400,2001,245102714002001,Block 2001,G5040,U,04843,U,S,7123,0,+39.3461930,-076.6290186,G24051002714002001,7122.92062941,340.645421337
24,510,130700,6002,245101307006002,Block 6002,G5040,U,04843,U,S,20004,0,+39.3356950,-076.6326260,G24051001307006002,20004.3364605,771.047404293
24,510,120201,1006,245101202011006,Block 1006,G5040,U,04843,U,S,5387,0,+39.3305988,-076.6125849,G24051001202011006,5386.78237179,352.03699358
24,510,130600,3004,245101306003004,Block 3004,G5040,U,04843,U,S,18846,0,+39.3279460,-076.6313418,G24051001306003004,18845.974523,682.984686589
24,510,130700,4001,245101307004001,Block 4001,G5040,U,04843,U,S,1503,0,+39.3363416,-076.6344046,G24051001307004001,1502.68014412,149.706058299
24,510,230200,2005,245102302002005,Block 2005,G5040,U,04843,U,S,4625,0,+39.2721002,-076.6133921,G24051002302002005,4624.78051182,317.389278768
24,510,240400,1019,245102404001019,Block 1019,G5040,U,04843,U,S,5743,0,+39.2690425,-076.6115520,G24051002404001019,5743.43996991,332.519629187
24,510,272004,1008,245102720041008,Block 1008,G5040,U,04843,U,S,5810,0,+39.3697858,-076.6910936,G24051002720041008,5809.66234764,317.630932707
